SIRET,Nom de l'enseigne,nom_etab_officiel,type_activite,temporalité,Typologie,Numéro et voie,Arrondissement,etatAdministratifEtablissement,geo_point_2d,activitePrincipaleEtablissement
51255571500014,BISTRO SAINT DOMINIQUE,BISTRO SAINT DOMINIQUE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,129B RUE SAINT DOMINIQUE,75007.0,A,"48.85835011217886, 2.302384344655863",56.10A
82983204700015,MIYAKO,MIYAKO,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,121 RUE DE L'UNIVERSITE,75007.0,A,"48.86110345754018, 2.309187106797629",56.10A
33248326200017,CAFÉ DE L'ESPLANADE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,52 RUE FABERT,75007.0,A,"48.85828098379246, 2.3110741638095096",56.10A
81518754700030,LE SEVRES RASPAIL,LE SEVRES RASPAIL,Bar,toute_annee,TERRASSE OUVERTE,18 RUE DE SEVRES,75007.0,A,"48.851789761429515, 2.3270673012271748",56.30Z
83197002500027,LE GENTIL,LE GENTIL,Restaurant,toute_annee,TERRASSE OUVERTE,26 RUE SURCOUF,75007.0,A,"48.86027485830772, 2.3095010810054935",56.10A
82505051100013,RICCI,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,73 AVENUE BOSQUET,75007.0,A,"48.85557291995259, 2.3052995582021407",56.10A
92226698600012,LA COQUETTE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,15 RUE DE MONTTESSUY,75007.0,A,"48.85932777714858, 2.2982488676146837",56.10C
50107381100017,LE PETIT CLER,LE PETIT CLER,Restaurant,toute_annee,TERRASSE OUVERTE,29 RUE CLER,75007.0,A,"48.85744560553188, 2.3061386580485226",56.10A
82106520800026,LE PETIT VARENNE,LE PETIT VARENNE,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,57 RUE DE BELLECHASSE,75007.0,A,"48.85503589539938, 2.320083989877689",56.10A
81816571400010,SONATA,SONATA,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,56 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.858450192553015, 2.3099038176426467",56.10A
84946266800021,LE LUTECIA,LE LUTECIA,Bar,toute_annee,TERRASSE FERMÉE,14 AVENUE DE TOURVILLE,75007.0,A,"48.85419446007467, 2.3079715631662587",56.30Z
82947422000011,IL GRIGIO,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,147 RUE SAINT DOMINIQUE,75007.0,A,"48.85780476973574, 2.3006406972677516",56.10A
56213093000018,A LA DAUPHINE,A LA DAUPHINE,Restaurant,toute_annee,TERRASSE OUVERTE,237 BOULEVARD SAINT GERMAIN,75007.0,A,"48.860987548118445, 2.3205668233560295",56.10A
81174582700014,BAR TABAC DE L'UNIVERSITE,BAR TABAC DE L'UNIVERSITE,Bar,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,151 RUE DE L'UNIVERSITE,75007.0,A,"48.8611119792224, 2.3052180736551375",56.30Z
48537661000013,NEW JAWAD,NEW JAWAD,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,12 AVENUE RAPP,75007.0,A,"48.86020792753211, 2.3008162519056525",56.10A
43527377600029,LES PARISIENNES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,17 AVENUE DE LA MOTTE PICQUET,75007.0,A,"48.855901577220244, 2.3082517836548013",56.10A
41278887900010,LE MALABAR,LE MALAR,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,28 RUE MALAR,75007.0,A,"48.859593372982296, 2.3062046191513548",56.10A
81313819500017,B2J,BRASSERIE DE LA TOUR EIFFEL,Restaurant,toute_annee,TERRASSE FERMÉE,2 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.86037479448421, 2.2956680631496846",56.10A
87909892900018,MAISON MM1,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,74 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.85620081106133, 2.309595711764038",56.10A
48789088100013,LE VAUBAN,LE VAUBAN,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,7 PLACE VAUBAN,75007.0,A,"48.85319079690616, 2.311815085094575",56.10A
40093096200024,CAVIAR LATIAN,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,68 RUE DE SEVRES,75007.0,A,"48.8478331389786, 2.319220331211797",56.10A
83509455800011,GICO,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,25 AVENUE DE SEGUR,75007.0,A,"48.85122238015473, 2.309834853916873",56.10A
43834013500021,DAI'S HOUSE,FAN MIAN - DAI'S HOUSE,Restaurant,toute_annee,TERRASSE OUVERTE,42 RUE CLER,75007.0,A,"48.85636900720123, 2.3065499844501995",56.10C
82781967300019,ARORA,Inconnu,Bar,toute_annee,TERRASSE FERMÉE,14 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.861461749846136, 2.310148530194631",56.30Z
87882416800016,SUNFLOWER CAFÉ,SUNFLOWER CAFE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,41 AVENUE DE SUFFREN,75007.0,A,"48.85405679274713, 2.2965192491941773",56.10C
83815488800013,MON SQUARE,MON SQUARE,Bar,toute_annee,TERRASSE OUVERTE,1 RUE CASIMIR PERIER,75007.0,A,"48.859001831869634, 2.320178143466571",56.30Z
50081158300029,LE CENTRAL,CAFE CENTRAL,Restaurant,toute_annee,TERRASSE OUVERTE,40 RUE CLER,75007.0,A,"48.85654017701427, 2.3064607441739353",56.10A
95386934400010,LE COUCOU,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,35 AVENUE DUQUESNE,75007.0,A,"48.85175298040035, 2.3103958770258064",56.10A
41799734300013,TOURFOOD,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,24 AVENUE DE TOURVILLE,75007.0,A,"48.85419064592274, 2.3069675839849944",56.10C
42886600800017,MARREIRO,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,10 RUE DE BELLECHASSE,75007.0,A,"48.85953224266225, 2.3241258690695696",56.10C
53483604400030,CAFÉ GUSTAVE,CAFE GUSTAVE,Restaurant,toute_annee,TERRASSE OUVERTE,23 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.85917302034243, 2.2979899649364133",56.10A
90222463300013,LA TERRASSE SAINT-GERMAIN,LA TERRASSE SAINT-GERMAIN,Restaurant,toute_annee,TERRASSE FERMÉE,239 BOULEVARD SAINT GERMAIN,75007.0,A,"48.86124221877334, 2.3202462396247983",56.10A
52169634400022,AMPOULIER MAGALY LAURIS,C. COMME CHEZ VOUS,Restaurant,toute_annee,TERRASSE OUVERTE,49 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.85749178004405, 2.3006107508155553",56.10C
48982154600012,SUSHI ASIA,SUSHI ASIA,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE CLER,75007.0,A,"48.85813419088913, 2.305623255952773",56.10C
43399731900010,VARENNE SUR MER,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,36 RUE DE VARENNE,75007.0,A,"48.85408350583738, 2.3237551707873925",56.10A
48789088100013,LE VAUBAN,LE VAUBAN,Restaurant,toute_annee,TERRASSE OUVERTE,2 AVENUE DE BRETEUIL,75007.0,A,"48.8529347732543, 2.3118180848342",56.10A
43399731900010,VARENNE SUR MER,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,96 RUE DU BAC,75007.0,A,"48.85412440758995, 2.323772347730909",56.10A
39116421700021,VGT BOWL,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,20 RUE DE BEAUNE,75007.0,A,"48.85773861906575, 2.3291170021240952",56.10C
49498061800016,LES COCOTTES,LES COCOTTES,Restaurant,toute_annee,TERRASSE OUVERTE,135 RUE SAINT DOMINIQUE,75007.0,A,"48.858186201509874, 2.301780382568166",56.10A
48049580300011,L'ALMA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,5 AVENUE RAPP,75007.0,A,"48.860966422550774, 2.301484886629963",56.10A
48934979500026,APEGO,APEGO,Restaurant,toute_annee,TERRASSE OUVERTE,22 RUE DES SAINTS PERES,75007.0,A,"48.8559783323754, 2.331296218136961",56.10C
95386934400010,LE COUCOU,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,35 AVENUE DUQUESNE,75007.0,A,"48.85169727653342, 2.310388341961039",56.10A
40335937500017,LAO TSEU,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,209 BOULEVARD SAINT GERMAIN,75007.0,A,"48.856420902573205, 2.3250673056632207",56.10A
53483604400030,CAFÉ GUSTAVE,CAFE GUSTAVE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,17 RUE DE MONTTESSUY,75007.0,A,"48.85928504761101, 2.2980365887777894",56.10A
84053700500018,EURL NGUYEN PHI LONG,VIETNAM FOOD,Restaurant,toute_annee,TERRASSE OUVERTE,63 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.857066035562674, 2.301275448402731",56.10C
83764568800016,IPUPI,I PUPI,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,10 RUE MALAR,75007.0,A,"48.860574965212294, 2.305728373512244",56.10A
83755991300038,LA TOUR MAUBOURG,LA TOUR MAUBOURG,Bar,toute_annee,TERRASSE OUVERTE,58 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.85819705778492, 2.3098726393860822",56.30Z
42144685700011,PETROSSIAN,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,13 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.86099926990147, 2.31043454047032",56.10A
85083972100014,CUCINA EAT,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR DÉSAXÉE PAR RAPPORT À LA DEVANTURE,65 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.85696829299754, 2.3013364985672315",56.10C
45176095300039,OUI MON GÉNÉRAL,OUI MON GENERAL,Restaurant,toute_annee,TERRASSE FERMÉE,14 RUE DU GENERAL BERTRAND,75007.0,A,"48.84776052272633, 2.3132015319591903",56.10A
80743151500020,CASA GERMAIN,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,83 RUE DE L UNIVERSITE,75007.0,A,"48.86066002416321, 2.3191701313278252",56.10C
84536148400015,LA CALÈCHE,LA CALECHE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,8 RUE DE LILLE,75007.0,A,"48.85794232654633, 2.331743132895528",56.10A
98105444800015,MOUSTACHE,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,44 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.85704103702758, 2.3008697103243385",56.10C
51255571500014,BISTRO SAINT DOMINIQUE,BISTRO SAINT DOMINIQUE,Restaurant,toute_annee,TERRASSE OUVERTE,131 RUE SAINT DOMINIQUE,75007.0,A,"48.85835814808502, 2.302258346352939",56.10A
80761211400031,BOULANGERIE DE LA TOUR EIFFEL,PATISSERIE DE LA TOUR EFFEL,Restaurant,toute_annee,TERRASSE OUVERTE,21 AVENUE DE LA BOURDONNAIS,75007.0,A,"48.85934147740143, 2.2977261551187653",56.10A
93749582800017,LA MAGIE DE PARIS,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,15 RUE DUPONT DES LOGES,75007.0,A,"48.859000838110305, 2.302807474038847",56.10C
88861378300032,PETIBON,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,47 RUE CLER,75007.0,A,"48.85645530333743, 2.3066513762747314",56.10C
94834327200019,FOCACCIA CLUB,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,75 RUE SAINT DOMINIQUE,75007.0,A,"48.859839674128224, 2.309202489884452",56.10C
94119266800015,PLUME,PLUME,Restaurant,toute_annee,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,24 RUE PIERRE LEROUX,75007.0,A,"48.84883563563339, 2.3192740058703323",56.10A
83755991300038,LA TOUR MAUBOURG,LA TOUR MAUBOURG,Bar,toute_annee,TERRASSE FERMÉE,58 BOULEVARD DE LA TOUR MAUBOURG,75007.0,A,"48.85820131203534, 2.309854447232427",56.30Z
48049580300011,L'ALMA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,5 AVENUE RAPP,75007.0,A,"48.860942771495885, 2.301437297896057",56.10A
34976337500285,GROUPE FLO,HIPPOPOTAMUS,Restaurant,toute_annee,TERRASSE FERMÉE,46 AVENUE DE WAGRAM,75008.0,A,"48.87760808663908, 2.2980960330862152",56.10A
48030225600015,L'ABORDAGE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,2 PLACE HENRI BERGSON,75008.0,A,"48.87583279079632, 2.321296337095621",56.10A
45227371700028,LE RELAIS HAUSSMANN,CAFE HAUSSMANN,Restaurant,toute_annee,TERRASSE FERMÉE,146 BOULEVARD HAUSSMANN,75008.0,A,"48.8753052383622, 2.3122678089894415",56.10A
45122552800012,RIMAL TRAITEUR,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,119 BOULEVARD MALESHERBES,75008.0,A,"48.880608003418146, 2.3125707335236783",56.10A
91953859500019,OMB,OMB,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,25 RUE LAVOISIER,75008.0,A,"48.87381222151161, 2.3197786001530716",56.10C
50198359700011,LE MONTAIGNE,LE MONTAIGNE,Restaurant,toute_annee,TERRASSE OUVERTE,1 RUE JEAN MERMOZ,75008.0,A,"48.86990564450092, 2.310739937344122",56.10A
49489440500013,TERRASSE SAINT-LAZARE,TERRASSE SAINT-LAZARE,Restaurant,toute_annee,TERRASSE FERMÉE,39 RUE DE LONDRES,75008.0,A,"48.87789120152419, 2.3265876431829136",56.10A
48030225600015,L'ABORDAGE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,1 PLACE HENRI BERGSON,75008.0,A,"48.87584958672533, 2.321204955937942",56.10A
51345060100051,LE MATIGNON,MATIGNON,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,3 AVENUE MATIGNON,75008.0,A,"48.869694678485914, 2.3112194760403897",56.10A
81745220400016,L'EPICERIE ET ASSOCIES,L'EPICERIE & ASSOCIES,Restaurant,toute_annee,TERRASSE OUVERTE,8 RUE DE CASTELLANE,75008.0,A,"48.87237546225874, 2.325040760101121",56.10C
91340969400019,NÉFÉLI TRAITEUR GREC,NEFELI,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,15 RUE DE MOSCOU,75008.0,A,"48.88078729294668, 2.324379798940219",56.10C
81164086100019,LA TABLE DE LUCIE,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,29 RUE D EDIMBOURG,75008.0,A,"48.87929922326553, 2.3190943853632633",56.10A
40914298100052,CAFE DI ROMA,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,35 AVENUE DES CHAMPS ELYSEES,75008.0,A,"48.86981571703438, 2.3064706352372943",56.10A
93096258400015,POKE STAR,POKE STAR,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,29 RUE DU ROCHER,75008.0,A,"48.877073880478584, 2.321363221105032",56.10C
42049548300018,PARADIS DU FRUIT,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,47 AVENUE GEORGE V,75008.0,A,"48.87071966247232, 2.30067621412751",56.10A
98099350500026,REM'S,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,3 RUE DE MULHOUSE,75008.0,A,"48.868445763476274, 2.347047840817109",56.30Z
44868369800022,TALOS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,39 RUE DE SAINT PETERSBOURG,75008.0,A,"48.882614063158535, 2.3261931487238328",56.10A
49376378300013,MARCELLA,MARCELLA,Restaurant,toute_annee,TERRASSE OUVERTE,1 PLACE PROSPER GOUBAUX,75008.0,A,"48.88102295684143, 2.3166696344555033",56.10A
44225489200015,CAFÉ MÉTISSE SHIRVAN,ALMA ET GEORGE,Restaurant,toute_annee,TERRASSE OUVERTE,1 AVENUE GEORGE V,75008.0,A,"48.86511708737, 2.3012407747951653",56.10A
44826460600014,BISTROT MARLOE,MARLOE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,9 RUE SAINT PHILIPPE DU ROULE,75008.0,A,"48.87286176377423, 2.308310999032466",56.10A
40768137800011,CAFE SUD RESTAURANT,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,12 RUE DE CASTELLANE,75008.0,A,"48.87252193835141, 2.324504996615993",56.10A
82326837000017,MAK THAÏ,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,17 RUE VIGNON,75008.0,A,"48.871360388076084, 2.326255532629166",56.10A
88255657400011,LES TANINS,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,18 RUE DE MOSCOU,75008.0,A,"48.88048119515716, 2.3253973806129498",56.30Z
33385711800025,LE RELAIS DE L'ENTRECOTE,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,15 RUE MARBEUF,75008.0,A,"48.868105464355644, 2.3028464211843103",56.10A
38084142900018,CHEZ ANDRÉ,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,17 RUE CLEMENT MAROT,75008.0,A,"48.86780622336579, 2.3029312697286675",56.10A
32630030800011,ANNA,ANNA,Restaurant,toute_annee,TERRASSE OUVERTE,14 RUE MARBEUF,75008.0,A,"48.86796630639545, 2.30296759397808",56.10A
94934122600015,MEAT'IN,Inconnu,Bar,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,3 RUE DE MADRID,75008.0,A,"48.87867036713583, 2.3219660506957704",56.30Z
83082745700011,DS CAFE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,18 AVENUE FRANKLIN D. ROOSEVELT,75008.0,A,"48.87155051130665, 2.3101456946832655",56.10A
83220173500020,MAME KITCHEN,MAME KITCHEN,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,40 RUE DE PONTHIEU,75008.0,A,"48.871315840971846, 2.3077524823493327",56.10C
81006654800027,SNACK BOETIE,SNACK BOETIE,Restaurant,toute_annee,TERRASSE OUVERTE,26 RUE LA BOETIE,75008.0,A,"48.8739696049506, 2.3156825427556487",56.10C
39232402600013,L'AVENUE,L AVENUE,Restaurant,toute_annee,TERRASSE OUVERTE,41 AVENUE MONTAIGNE,75008.0,A,"48.867218188129925, 2.3062306849411787",56.10A
38870491800019,L'ALSACE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,39 AVENUE DES CHAMPS ELYSEES,75008.0,A,"48.87009306856502, 2.3060262259635493",56.10A
51764894500031,LE TIRE BOUCHON,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,40 RUE DE BERRI,75008.0,A,"48.87402981537093, 2.3071760823615044",56.10A
56207072200011,RIMAL,VINGT-2,Restaurant,toute_annee,TERRASSE OUVERTE,20 AVENUE GEORGE V,75008.0,A,"48.86724609281285, 2.301518674565553",56.10A
87914032500025,BRASSERIE PASTIS,BRASSERIE PASTIS,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,89 BOULEVARD HAUSSMANN,75008.0,A,"48.874489259195826, 2.3207643776424227",56.10A
53061815600026,NEVA CUISINE,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,2 RUE DE BERNE,75008.0,A,"48.88009180659832, 2.324008512415531",56.10A
84986038200019,CAFE BEAUVAU,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,9 RUE DE MIROMESNIL,75008.0,A,"48.87185255357923, 2.3160331437950967",56.10A
32630030800011,ANNA,ANNA,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,14 RUE MARBEUF,75008.0,A,"48.86810975072977, 2.303051975795263",56.10A
84416537300029,LA PETITE CANTINE,LA PETITE CANTINE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,28 AVENUE FRANKLIN DELANO ROOSEVELT,75008.0,A,"48.872337205661566, 2.310135025960992",56.10A
98249227400013,LA PUTTANESCA,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,11 RUE DE MOSCOU,75008.0,A,"48.88033393477926, 2.3254448241215484",56.10A
44925114900034,CAPRICCIO,CAPRICCIO,Restaurant,toute_annee,TERRASSE OUVERTE,33 RUE DU ROCHER,75008.0,A,"48.87723265903408, 2.321116829620311",56.10C
43993966100021,MAISON SAUVAGE,MAISON SAUVAGE,Bar,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,110 RUE DE MIROMESNIL,75008.0,A,"48.88098943351631, 2.315387366355778",56.30Z
30960858600017,DADDY BEAR,DADDY BEAR,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,30 RUE DE LA TREMOILLE,75008.0,A,"48.86786915313181, 2.304522183687436",56.10A
95400219200027,HUBO,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,41 RUE DE LONDRES,75008.0,A,"48.87799192812325, 2.3263680166349316",56.10C
87856625600011,TANIKAWA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE DU BOCCADOR,75008.0,A,"48.86696373199327, 2.302512922465353",56.10A
51205528600011,LE MAGNIFIQUE,LE BISTROLOGIST,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,18 AVENUE DE FRIEDLAND,75008.0,A,"48.87451820238049, 2.300982690948349",56.10A
30909539600011,LA MAISON DU COUSCOUS,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,14 AVENUE DE WAGRAM,75008.0,A,"48.875961749547635, 2.2968454379618284",56.10A
84416537300029,LA PETITE CANTINE,LA PETITE CANTINE,Restaurant,toute_annee,TERRASSE OUVERTE,28 AVENUE FRANKLIN D ROOSEVELT,75008.0,A,"48.87235393787788, 2.310182925137738",56.10A
30909539600011,LA MAISON DU COUSCOUS,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,14 AVENUE DE WAGRAM,75008.0,A,"48.875960108168684, 2.2968771179745042",56.10A
52202402500010,LE HOCHE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,27 AVENUE HOCHE,75008.0,A,"48.87638478535882, 2.3017103623212316",56.10A
93272086500017,LES NOUILLES DANSANTES,LES NOUILLES DANSANTES,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,36 RUE DU COLISEE,75008.0,A,"48.87150465654346, 2.3104745693985738",56.10C
90190969700012,RIGOLETTO,RIGOLETTO,Restaurant,toute_annee,TERRASSE OUVERTE,81 RUE DU ROCHER,75008.0,A,"48.880182094650586, 2.317489903787984",56.10A
79785508700012,MISTER GARDEN,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE DU COMMANDANT RIVIERE,75008.0,A,"48.87282973349414, 2.3094525613040204",56.10C
81480824200014,LA MASCOTTE,LA MASCOTTE,Restaurant,toute_annee,TERRASSE OUVERTE,270 RUE DU FAUBOURG SAINT HONORE,75008.0,A,"48.87766495159645, 2.2990419380808627",56.10A
51539893100102,COME,COME,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,4 RUE DE LA RENAISSANCE,75008.0,A,"48.867387800335216, 2.302735797891461",56.10C
93846326200015,MISTER GARDEN,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,4 RUE DE LABORDE,75008.0,A,"48.87580223955736, 2.3222770499438097",56.10C
50396513900010,UN BISTROT EN VILLE,Inconnu,Restaurant,toute_annee,PLANCHER MOBILE,16 RUE DE TURIN,75008.0,A,"48.88045158088417, 2.324993215261831",56.10A
80821572700021,LE MARBEUF,LE MARBEUF,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,30 RUE MARBEUF,75008.0,A,"48.869318920526, 2.304899474940415",56.10A
92832343500026,OAKBERRY ACAI,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,14B RUE MARBEUF,75008.0,A,"48.86825484199609, 2.3032840966287713",56.10C
82769355700023,LE FRIEDLAND,LE FRIEDLAND,Restaurant,toute_annee,TERRASSE OUVERTE,179 BOULEVARD HAUSSMANN,75008.0,A,"48.87467716904571, 2.3055696695158114",56.10A
30960858600017,DADDY BEAR,DADDY BEAR,Restaurant,toute_annee,TERRASSE OUVERTE,27 RUE FRANCOIS 1ER,75008.0,A,"48.86791227581061, 2.304719222379474",56.10A
51205528600011,LE MAGNIFIQUE,LE BISTROLOGIST,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,16 AVENUE DE FRIEDLAND,75008.0,A,"48.87452483842345, 2.3010444174334905",56.10A
50967737300011,SOON,SOON,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,20 RUE JEAN MERMOZ,75008.0,A,"48.87085220571893, 2.311570975105492",56.10A
78857217000017,MADE IN ITALY,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,35 RUE LA BOETIE,75008.0,A,"48.8737481707256, 2.3151822415307053",56.10A
59206035400012,CHEZ FRANCIS,CHEZ FRANCIS,Restaurant,toute_annee,TERRASSE OUVERTE,7 PLACE DE L ALMA,75008.0,A,"48.86498081853208, 2.301746607090165",56.10A
41405706700038,RESTAURANT LE PERCOLATEUR,LE PERCOLATEUR,Restaurant,toute_annee,TERRASSE OUVERTE,20 RUE DE TURIN,75008.0,A,"48.88119535480684, 2.324735725246302",56.10A
88179090100097,PRONOIA ILE DE FRANCE,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,117 RUE SAINT LAZARE,75008.0,A,"48.87534179411861, 2.3257854093582857",56.10C
48308483600046,LE CARPACCIO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,4 RUE DE BERRI,75008.0,A,"48.8720568075903, 2.303619362177931",56.10A
80408657700033,BAIE D'HALONG KIM,KIM LONG,Restaurant,toute_annee,TERRASSE OUVERTE,2 RUE JOSEPH SANSBOEUF,75008.0,A,"48.875445947845606, 2.323014069518498",56.10A
81480824200014,LA MASCOTTE,LA MASCOTTE,Restaurant,toute_annee,PLANCHER MOBILE,270 RUE DU FAUBOURG SAINT HONORE,75008.0,A,"48.87768174684929, 2.2990534735054324",56.10A
33145782000016,L'ARTOISE,L'ARTOISE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,5 RUE D'ARTOIS,75008.0,A,"48.8723882484543, 2.308617068851278",56.10A
